1595	feel
1596	公园
1597	肉类
1598	;
1599	豉油
1600	大大
1601	好象
1602	推介
1603	谂
1604	椒盐
1605	大众化
1606	吃辣
1607	楼上
1608	果间
1609	炒年糕
1610	桂花
1611	王
1612	剁
1613	果汁
1614	琴
1615	本
1616	如此
1617	江南西
1618	么
1619	地段
1620	出去
1621	人不多
1622	囖
1623	几块
1624	料理
1625	出面
1626	哈哈哈
1627	芥菜
1628	菜馆
1629	转
1630	打电话
1631	道菜
1632	夜晚
1633	就餐
1634	一款
1635	烟
1636	食到
1637	周到
1638	麻辣
1639	听到
1640	任何
1641	紫菜
1642	45
1643	柳
1644	韭菜
1645	洗手间
1646	一桌
1647	一個
1648	剩下
1649	原味
1650	脆脆
1651	胃
1652	女生
1653	两份
1654	午饭
1655	区
1656	木耳
1657	骨架
1658	吃火锅
1659	慕名
1660	认真
1661	水煮鱼
1662	太甜
1663	凉
1664	清蒸
1665	包括
1666	不腻
1667	炸豆腐
1668	很正
1669	多点
1670	虾仁
1671	告诉
1672	提醒
1673	开车
1674	不辣
1675	囧
1676	窝
1677	再点
1678	回转
1679	好正
1680	望
1681	羹
1682	始终
1683	现金
1684	员工
1685	热闹
1686	外国人
1687	早就
1688	向
1689	有点像
1690	主菜
1691	累
1692	没吃过
1693	男朋友
1694	水晶
1695	爹
1696	重点
1697	听讲
1698	饭后
1699	端上来
1700	多数
1701	欣赏
1702	龙虾
1703	上网
1704	炒面
1705	具体
1706	乌冬
1707	拉肠
1708	很脆
1709	告知
1710	提拉
1711	纸
1712	老店
1713	人手
1714	供应
1715	约会
1716	美
1717	像是
1718	坑
1719	食落
1720	款
1721	凉菜
1722	通菜
1723	80
1724	香芋
1725	葛
1726	豆角
1727	米苏
1728	当天
1729	胸
1730	辣椒酱
1731	即使
1732	上班
1733	想起
1734	零食
1735	甜味
1736	昨晚
1737	酿
1738	中国
1739	个人感觉
1740	定位
1741	珍珠
1742	小朋友
1743	可爱
1744	绿茵阁
1745	东
1746	行街
1747	吸烟区
1748	洋葱
1749	开业
1750	茶点
1751	太小
1752	同时
1753	杨枝
1754	嘞
1755	餸
1756	落去
1757	市
1758	过年
1759	深
1760	可怜
1761	返
1762	食肆
1763	大声
1764	而是
1765	成日
1766	别
1767	试过
1768	唱
1769	垃圾
1770	该
1771	包菜
1772	烂
1773	沙包
1774	一件
1775	形容
1776	焦糖
1777	酸奶
1778	浸
1779	壶
1780	工作
1781	鲜嫩
1782	贝
