0wardCODE 1BoroughID 2ME16 3ME12 4education 5age 6gender 7longitude 8latitude 9income(£1000) 10size
E05000567 11 0.412790697674 0.314573459716 2.54055791233 46.8095470639 0.515133531157 -0.205332583027 51.3623649537 41.61 8425.0 
E05000568 11 0.416666666667 0.326516220028 1.97725131242 47.0010508341 0.518579581484 -0.168985310694 51.3744565723 36.79 7885.0 
E05000569 11 0.42478327384 0.32870864461 2.27508672748 46.9809928723 0.520513130824 -0.150874108246 51.3672106948 38.71 8263.0 
E05000570 11 0.38791322314 0.314864144912 2.27814829345 49.6137931034 0.531095143707 -0.149926390714 51.3545507504 37.96 8072.0 
E05000571 11 0.529538904899 0.445643793369 1.89276373147 44.0520692619 0.530881659595 -0.165198316018 51.3849449811 32.33 8484.0 
E05000572 11 0.363598150483 0.276418532015 2.2841141756 46.7702547625 0.522249552773 -0.232267116001 51.3801698884 40.61 8944.0 
E05000170 12 0.630784708249 0.495987772258 2.64705314942 43.1900343643 0.498674838496 -0.270716424565 51.5149059414 36.5 12074.0 
E05000171 12 0.51841595126 0.400802221537 2.77552852014 46.4049803408 0.527117721749 -0.322711470318 51.5236045769 41.73 11026.0 
E05000172 12 0.753234750462 0.807744107744 1.98941256831 44.9987945756 0.507124975929 -0.361592780213 51.5158590611 29.35 10386.0 
E05000173 12 0.43963963964 0.295667244367 3.20235719038 44.1413820492 0.508008178565 -0.309619440943 51.5170701316 45.54 11738.0 
E05000174 12 0.498660415271 0.343029845108 2.98436595252 43.9199535963 0.500687521485 -0.295452717052 51.506872616 43.6 11636.0 
E05000175 12 0.680730478589 0.533308099924 2.58138206739 40.9332386364 0.489402173913 -0.260545329428 51.5215450341 32.93 14720.0 
E05000176 12 0.644851116625 0.533682634731 2.60393174334 43.8142299664 0.517725517726 -0.333874758173 51.5050729092 38.97 11396.0 
E05000177 12 0.691933028919 0.632487309645 2.06235294118 44.639515422 0.520318969483 -0.363313599066 51.5323177106 30.5 13042.0 
E05000178 12 0.561743341404 0.510272693313 2.28711790393 45.0935062494 0.499637221114 -0.348583540118 51.5423007939 35.42 11026.0 
E05000179 12 0.411311053985 0.296971908063 3.027060505 45.5143957148 0.51217730151 -0.293002825918 51.5261673094 44.76 12318.0 
E05000180 12 0.647891658972 0.521611001965 2.3585355286 45.8851146901 0.531744536549 -0.340764782128 51.5193715754 36.22 10616.0 
E05000181 12 0.726175742574 0.776588628763 2.10836437521 44.9090287278 0.492507960292 -0.370591015435 51.5230402751 32.52 10678.0 
E05000183 12 0.567111959288 0.542168674699 2.31285273134 44.9139314369 0.494023554227 -0.332938650741 51.5504377727 36.48 11378.0 
E05000182 12 0.544147843943 0.412476129854 3.06883424221 44.4329867404 0.503800519095 -0.315206053446 51.4984551651 48.48 10788.0 
E05000184 12 0.610745614035 0.539879608728 2.0525336091 44.9352531352 0.519678714859 -0.371642452203 51.5485016053 31.95 11205.0 
E05000185 12 0.684786445464 0.638602065131 1.85559983221 44.6169374219 0.522645512407 -0.394102886152 51.5383076767 28.55 10841.0 
E05000186 12 0.725943556613 0.754807692308 2.08061749571 44.7469387755 0.491383325571 -0.360924429726 51.5021332383 29.02 10735.0 
E05000187 12 0.564262295082 0.508559919436 2.31941544885 44.6320041699 0.484413074532 -0.323423633966 51.5356458858 36.04 11901.0 
E05000188 12 0.61464546057 0.498079877112 2.57115442885 44.0971935802 0.51599479844 -0.277390214546 51.506605307 34.3 11535.0 
E05000189 12 0.82281952825 0.877664233577 1.90200337919 43.6379257441 0.466627577446 -0.383444906196 51.5093014924 27.93 10233.0 
E05000190 12 0.830325882036 0.871011084985 1.90452722063 42.2987188132 0.463631366801 -0.389952808705 51.5000029537 27.15 10916.0 
E05000191 12 0.426732962855 0.314629948365 3.1293765586 44.1813140333 0.513239590942 -0.26160465101 51.5000222133 50.17 10952.0 
E05000192 12 0.564275668073 0.422926192031 3.02338634238 44.1244713572 0.507193572496 -0.315518515001 51.5068601485 46.24 10704.0 
E05000324 13 0.678571428571 0.717503519474 1.93645013509 43.9178567594 0.505386272699 -0.407198717367 51.525214452 31.8 9747.0 
E05000325 13 0.691077141841 0.663869257951 1.8752477313 43.5841574559 0.513730929265 -0.433183820436 51.5123325785 30.7 10815.0 
E05000326 13 0.405405405405 0.354349095155 2.2670795617 40.679829948 0.479009309679 -0.464150931046 51.5281497745 34.63 11386.0 
E05000327 13 0.261554621849 0.227272727273 2.25543740938 49.4689376443 0.526752664049 -0.396553505195 51.5703284589 43.97 8915.0 
E05000328 13 0.476821192053 0.4375 1.92634325703 46.4803788904 0.513888888889 -0.426815575876 51.5322990462 35.41 9288.0 
E05000329 13 0.23 0.179635258359 2.53707568933 51.8648792993 0.517955086412 -0.41229550571 51.5831783326 47.38 9663.0 
E05000330 13 0.250403877221 0.244705882353 1.96473412112 49.7060590002 0.522015823873 -0.476242239917 51.5984734141 37.99 5814.0 
E05000331 13 0.518025513034 0.482041587902 2.05874054123 43.4490674319 0.473265436028 -0.458740274994 51.4772770004 33.17 9426.0 
E05000332 13 0.391095591445 0.316888045541 2.07111212087 45.9312445605 0.508692919983 -0.437929573258 51.5425136998 37.25 9548.0 
E05000333 13 0.218794326241 0.152017291066 2.46496150333 52.1346567202 0.518992009834 -0.460348971641 51.5648099792 48.77 8135.0 
E05000334 13 0.261472785486 0.204112149533 2.26017353049 48.7591156384 0.519423488346 -0.413893104777 51.5686430889 43.46 8881.0 
E05000335 13 0.267315175097 0.184840425532 2.7375526381 51.3678682263 0.52972027972 -0.436696420405 51.605785182 46.55 8580.0 
E05000336 13 0.309090909091 0.22461116194 2.45360946746 49.7657433578 0.53115042303 -0.409594741324 51.5988275872 43.32 9101.0 
E05000337 13 0.662790697674 0.698499317872 1.94733924612 43.4674780527 0.504061932524 -0.433461367956 51.4985908617 31.83 10463.0 
E05000338 13 0.374238875878 0.323880597015 2.17038978801 45.5678451725 0.50753611053 -0.408680906653 51.5551840913 40.06 9554.0 
E05000339 13 0.712264150943 0.715757835981 1.88202674785 43.7561887441 0.497973364215 -0.40975766224 51.5115345883 30.43 10362.0 
E05000340 13 0.320015366884 0.242060085837 2.4072211044 48.1074495492 0.513676547062 -0.464624555624 51.5469785618 41.47 9615.0 
E05000341 13 0.476597886261 0.378843147473 2.51539234493 38.8369391736 0.494408475574 -0.484448624741 51.5350592074 34.27 11893.0 
E05000342 13 0.466115702479 0.402249598286 1.92906343169 45.0205645552 0.517833800187 -0.470334469401 51.5026594458 32.68 10710.0 
E05000343 13 0.256449749711 0.185875216638 2.37681525445 49.2971400873 0.517819211706 -0.437974915534 51.581089621 43.47 8474.0 
E05000344 13 0.665580448065 0.679694947569 2.08638619712 42.7861358515 0.513730330145 -0.389123241513 51.5232243311 33.24 9723.0 
E05000345 13 0.488450704225 0.446743761412 1.9218153224 43.1498611408 0.504576776715 -0.466143592948 51.516012386 32.34 9723.0 
E05000193 14 0.728119180633 0.637196518552 2.46651694569 43.4709328939 0.507354884172 -0.109354842065 51.6113397039 36.3 11353.0 
E05000194 14 0.462809917355 0.364821995065 2.26257253385 49.5735609665 0.522826086957 -0.0784417084024 51.6352224111 41.8 11040.0 
E05000195 14 0.484060095273 0.384799044966 2.09005667182 47.1028986951 0.537533770745 -0.102274336716 51.6772495438 36.35 10364.0 
E05000196 14 0.344546048334 0.254777070064 2.37855833253 49.3963574916 0.532316302582 -0.149943023688 51.6608652768 43.57 11078.0 
E05000197 14 0.829794890248 0.806623931624 1.68472688704 43.1831140351 0.539836609237 -0.0536857824515 51.6187130087 26.01 12363.0 
E05000198 14 0.699152542373 0.60823875578 1.66946484785 44.7255010622 0.533557343709 -0.0300918630592 51.6578518152 29.45 11309.0 
E05000199 14 0.72089376715 0.642857142857 1.87384933308 43.457414966 0.545192811028 -0.0234163997969 51.6731033293 30.24 11462.0 
E05000200 14 0.346810422282 0.250165016502 2.50958533028 50.3989658319 0.511559272012 -0.0914381135252 51.6441916292 45.96 10165.0 
E05000201 14 0.753497164461 0.728436911488 1.8140062376 44.400179937 0.535031847134 -0.0744698145281 51.6240747648 29.6 11618.0 
E05000202 14 0.35506110937 0.280522230064 2.34819897084 49.8852298344 0.520343020486 -0.109551113505 51.6574599766 43.54 10495.0 
E05000203 14 0.711954304366 0.647856517935 1.78723845038 46.216530734 0.526586620926 -0.0407463487197 51.6346377274 30.8 10494.0 
E05000204 14 0.783941039566 0.7604743083 1.76170536734 44.3258293839 0.545557788067 -0.0448971567439 51.6262174958 28.11 11447.0 
E05000205 14 0.649337410805 0.533537753929 2.29328261273 45.8112112286 0.518007854934 -0.0994782065306 51.6191385542 37.97 11967.0 
E05000206 14 0.785930082003 0.735046521932 1.82604412924 43.0953453453 0.530222978419 -0.0332435892933 51.6444924053 28.56 11167.0 
E05000207 14 0.653235653236 0.554292929293 1.98570400082 44.4872767189 0.536797779692 -0.0609479577358 51.652988061 33.26 10449.0 
E05000208 14 0.491949297705 0.358286629303 2.56857359348 46.4200198933 0.529262309445 -0.123014786952 51.6362136733 41.52 11414.0 
E05000209 14 0.51607557176 0.417741305197 2.54800679389 47.3869143019 0.50893508388 -0.126552408621 51.6187827506 42.75 10968.0 
E05000210 14 0.409559244419 0.3178220956 2.30860095976 48.3235320324 0.529676414605 -0.0781770383052 51.6591165053 42.3 11558.0 
E05000211 14 0.662483191394 0.568338249754 1.66757722211 45.7930367505 0.542029552794 -0.0456767489295 51.6739007866 28.96 10219.0 
E05000212 14 0.785975407112 0.761796042618 1.78831919119 43.8565852003 0.538716993358 -0.0654547912021 51.6111416621 28.48 12346.0 
E05000213 14 0.466507177033 0.362418537292 2.61304961678 48.0436293436 0.516068408194 -0.104799471164 51.630102287 45.88 10642.0 
E05000266 15 0.694846749747 0.537450199203 3.12173811743 45.7301113535 0.520463923274 -0.132936688879 51.5986399709 51.45 8967.0 
E05000267 15 0.783277870216 0.711403097137 2.47611515343 42.3654652937 0.512333791839 -0.122409606571 51.6051959931 34.55 10905.0 
E05000268 15 0.870320855615 0.845646437995 2.11018867925 42.3735382236 0.503927548286 -0.0759212752706 51.5933077079 30.34 10821.0 
E05000269 15 0.725611745514 0.55510534846 3.34278085849 43.1979644781 0.499805333852 -0.129063046408 51.5780757484 52.07 10274.0 
E05000270 15 0.66782729805 0.494710114262 3.09204061579 45.612423164 0.531086455935 -0.1540361005 51.5924030502 49.95 9554.0 
E05000271 15 0.83615819209 0.743494423792 2.80517063082 39.6065144141 0.485811781609 -0.103433926573 51.5789781519 37.15 11136.0 
E05000272 15 0.591376582278 0.393119266055 3.31856378915 44.0528438031 0.506808335053 -0.152625196574 51.5767409465 53.71 9694.0 
E05000273 15 0.840112201964 0.724005134788 2.84413125789 42.2755841241 0.514466278266 -0.118804612767 51.586531825 40.26 10127.0 
E05000274 15 0.700639204545 0.497177419355 3.18863636364 46.2593787336 0.522700949734 -0.137305157519 51.5863888458 53.91 8634.0 
E05000275 15 0.835520149953 0.773797841021 2.31940672655 41.180935149 0.517839218907 -0.106434845789 51.5944061995 30.62 10959.0 
E05000276 15 0.894761459308 0.863879003559 1.73191394493 43.0964440769 0.512579239303 -0.0598104723806 51.6041941401 25.09 10096.0 
E05000278 15 0.8 0.704012713548 2.08981605179 41.5242070117 0.505057675244 -0.0789623331853 51.5776899834 33.5 11270.0 
E05000277 15 0.85428907168 0.807848443843 2.37054870097 40.9918091168 0.480452674897 -0.0903277131107 51.5821599216 32.46 11664.0 
E05000279 15 0.853767560664 0.738528481013 3.11583433505 41.4708779443 0.505341769526 -0.11058013784 51.5750895057 44.78 9641.0 
E05000280 15 0.873797614467 0.823349365982 2.16197551533 41.8625982432 0.509708307474 -0.0726241530283 51.5852321077 28.92 11279.0 
E05000281 15 0.843424604705 0.832043695949 1.95393152549 41.4673882085 0.507840663302 -0.0596214200473 51.5936640552 27.34 11096.0 
E05000282 15 0.842885771543 0.778591033852 2.15222197656 42.5833000798 0.497938440886 -0.0907244525465 51.5922529722 31.11 10429.0 
E05000283 15 0.852678571429 0.817584638706 1.75062020083 43.9261459151 0.547793326157 -0.0845822580155 51.6036199027 27.01 9290.0 
E05000284 15 0.81010989011 0.759445241511 2.31310301899 41.4567845133 0.505779334501 -0.104504271955 51.6023378272 32.01 11420.0 
E05000214 16 0.692025664528 0.645131938126 1.92333203277 44.8757301677 0.534446952596 0.113635046549 51.4882410761 31.54 11075.0 
E05000215 16 0.575338253383 0.405510420346 2.99506708761 46.6184453741 0.512531920931 0.0166898075131 51.4747097246 49.16 10573.0 
E05000216 16 0.713874910137 0.606920684292 2.35477832512 44.3844908069 0.52201027146 0.0354760609175 51.4820622573 37.94 10904.0 
E05000217 16 0.377218324391 0.311004784689 1.92228571429 49.2432323639 0.514768752429 0.059649968969 51.4335938226 38.39 10292.0 
E05000218 16 0.4416918429 0.353413654618 2.23096746483 49.8347944062 0.518593575844 0.0611326142527 51.4587604719 43.12 9869.0 
E05000219 16 0.388821385176 0.327298050139 2.12362378106 45.8976515229 0.532780487805 0.0689622732256 51.4467793005 37.12 10250.0 
E05000220 16 0.616179001721 0.526240115025 1.7348608838 46.6376269375 0.528806584362 0.0367038655758 51.458943321 34.25 7776.0 
E05000221 16 0.769765739385 0.730263157895 2.13860733416 41.4792598304 0.492112634527 0.0809780372681 51.4885137455 31.69 13566.0 
E05000222 16 0.672496025437 0.547211082756 2.86968021159 39.7473253619 0.507374410422 -0.00880251582186 51.4779073975 42.27 13357.0 
E05000223 16 0.603377453218 0.506769825919 2.13496394465 45.3832752613 0.515220354384 0.0391658163753 51.4710486667 35.74 11005.0 
E05000224 16 0.595735607676 0.464173050924 2.05184570718 47.5017258883 0.529209621993 0.0281338395444 51.4515037341 35.34 10185.0 
E05000225 16 0.652621722846 0.547658175842 2.77962420923 40.6938461538 0.501787115334 0.0105842025008 51.4930155001 41.84 11471.0 
E05000226 16 0.722222222222 0.696536796537 2.04496321192 43.1450413921 0.49782011949 0.098817509681 51.4836560155 32.39 12386.0 
E05000227 16 0.632188065099 0.552724421795 2.23544973545 46.8942461909 0.507773027594 0.0751621546542 51.4714157935 39.03 10292.0 
E05000228 16 0.717311233886 0.736888497135 2.26203208556 40.3831832748 0.491566441772 0.100486847212 51.5029351875 34.45 13636.0 
E05000229 16 0.781996587031 0.769638554217 2.0865904458 40.609309846 0.489101369419 0.0610604511203 51.48087742 30.26 12341.0 
E05000230 16 0.743060498221 0.686032630322 2.3296407416 40.2846193529 0.49510804533 0.052569037097 51.4922612535 33.54 14207.0 
E05000437 17 0.742517814727 0.657052962769 1.9037081944 45.5898235695 0.545898254177 -0.0250597044716 51.4278003721 31.34 10654.0 
E05000438 17 0.647158322057 0.509750390016 2.87976650033 44.1170094497 0.515344580043 0.0010335183184 51.466647508 44.87 11144.0 
E05000439 17 0.842737430168 0.746738296239 2.84490353942 38.7701453104 0.502561942865 -0.0302249264492 51.4692302397 38.1 14247.0 
E05000440 17 0.75918236985 0.644099848714 2.34524581057 46.4264277919 0.533374104491 -0.00865643280451 51.4393449626 39.07 11446.0 
E05000441 17 0.80261627907 0.665930018416 2.65842167256 43.5309641098 0.519447287615 -0.0387455814891 51.4492340209 42.56 11724.0 
E05000442 17 0.673251468233 0.592059838895 1.72099363829 46.7494589809 0.555492370391 0.00165144933248 51.4243661256 30.88 10551.0 
E05000443 17 0.808051761323 0.769100169779 2.31154879141 39.8061764204 0.506708697058 -0.0350281831345 51.4864045765 30.56 12372.0 
E05000444 17 0.745735944409 0.593738067965 2.71468636066 44.248472871 0.50471862985 -0.058118103998 51.4405448578 40.96 11444.0 
E05000445 17 0.602632661456 0.495192307692 2.11557549151 46.6130792711 0.544174021574 0.0232190281088 51.4359278357 36.15 11217.0 
E05000446 17 0.835599879118 0.730726256983 2.72812705573 42.3256777448 0.500475572849 -0.0255403618025 51.4590135207 40.29 11565.0 
E05000447 17 0.690003057169 0.56499661476 2.69437470944 44.7641696751 0.512739965096 0.00705662001842 51.4524818028 42.76 11460.0 
E05000448 17 0.785430058157 0.693574297189 2.58465189873 41.437850782 0.498015729851 -0.00964016820857 51.4560110058 35.76 13859.0 
E05000449 17 0.853827502598 0.809263157895 2.42188211715 39.5622956462 0.505349995916 -0.039972668882 51.4796539307 31.52 12243.0 
E05000450 17 0.75834797891 0.635754583921 2.55045547006 44.1411390774 0.517535859381 -0.0444156280468 51.4363875567 39.13 12061.0 
E05000451 17 0.815213062525 0.743687470224 2.32958435208 43.5486553923 0.511619624254 -0.0206513606386 51.4459344263 34.67 11231.0 
E05000452 17 0.730649188514 0.614845938375 2.38519704653 45.4206078197 0.516413724843 -0.056767080055 51.4274647979 37.06 12124.0 
E05000453 17 0.87223796034 0.797868561279 2.67911133383 40.5933311804 0.500232486051 -0.044455246847 51.4675017073 37.23 12904.0 
E05000454 17 0.736054421769 0.630816959669 1.87625944584 46.1964194373 0.544709830241 0.000199357750974 51.4332231863 32.84 10132.0 
E05000306 18 0.425287356322 0.368421052632 1.8818537859 46.6356603258 0.527283874923 0.165111546479 51.5728781554 35.25 11417.0 
E05000307 18 0.208675649031 0.206370272064 1.98492462312 53.3591585428 0.530414838452 0.264621275083 51.5698720106 42.25 10028.0 
E05000308 18 0.358072916667 0.356194690265 1.6440275981 50.7697147651 0.534479271992 0.19711747624 51.5420834797 34.73 9890.0 
E05000309 18 0.217782577394 0.187654320988 1.978832515 52.1644961571 0.517259198016 0.231770757767 51.5751207788 43.79 9676.0 
E05000310 18 0.453224869262 0.422929936306 1.45712909441 47.2149460709 0.533222283916 0.231189015847 51.6149382295 29.4 10806.0 
E05000311 18 0.253526354863 0.262649671688 1.78752017214 51.3731062585 0.519983769527 0.219043797535 51.5504899975 39.74 9858.0 
E05000312 18 0.309778142975 0.296953160528 1.8294695071 49.5414579286 0.519734889702 0.246602850201 51.5922950874 37.01 10109.0 
E05000313 18 0.265327150953 0.262339055794 1.58166862515 49.0456448911 0.539783641694 0.174336960042 51.6129847649 33.59 9891.0 
E05000314 18 0.446111111111 0.421122112211 1.44181656673 49.5509782609 0.543391047297 0.208884512865 51.604731855 29.56 9472.0 
E05000315 18 0.28938547486 0.264413518887 1.85019495178 49.8263072558 0.51708984375 0.198340849474 51.5635154615 39.89 10240.0 
E05000316 18 0.274439461883 0.240458015267 1.62547811305 49.9595228385 0.529948433161 0.160051053577 51.5914369561 35.82 10084.0 
E05000317 18 0.197372969236 0.186705412278 1.80663545695 52.2689333862 0.525213716262 0.186577816319 51.5925608317 40.01 10411.0 
E05000318 18 0.397267759563 0.342661336379 1.58567354103 49.4671486285 0.526180698152 0.207675383354 51.5097404224 34.47 9740.0 
E05000319 18 0.363636363636 0.286497890295 2.07206301324 46.1144383296 0.520271853761 0.188685634263 51.5772538127 37.16 12801.0 
E05000320 18 0.269642198451 0.262695685376 1.78801888648 51.6069480333 0.534024627349 0.217478750613 51.5597951517 38.13 10801.0 
E05000321 18 0.425429184549 0.367120524458 1.53838970741 49.3471747436 0.518007960392 0.180064795818 51.5235642725 33.16 10301.0 
E05000322 18 0.241061555474 0.195204038704 2.06006185773 48.399588558 0.517038443284 0.212502009069 51.5826442334 41.74 10535.0 
E05000323 18 0.205499704317 0.178769130576 2.15769622834 53.2137056843 0.52276462059 0.272797094021 51.5452498367 47.58 10345.0 
E05000495 19 0.553299492386 0.544979469951 2.25804493018 46.1383182953 0.523518518519 0.109063042491 51.5902682407 37.31 10800.0 
E05000496 19 0.48343373494 0.441424196018 2.39316432775 47.5816042781 0.50959752322 0.0686062521064 51.5813119463 39.62 9690.0 
E05000497 19 0.38800172637 0.346806387226 2.186537773 47.338728191 0.522679383387 0.0471829462071 51.6074835758 39.32 9017.0 
E05000498 19 0.624068157614 0.552838024919 2.19553365485 44.9174820942 0.529303675048 0.123531943172 51.5752711214 36.7 10340.0 
E05000499 19 0.455777192322 0.326086956522 2.73945523503 45.476340694 0.512497283199 0.0219022477087 51.5975015029 45.41 9202.0 
E05000500 19 0.516894722145 0.500875656743 2.38060525734 48.1483470204 0.517307692308 0.0521172766271 51.5850566154 41.45 9880.0 
E05000501 19 0.787007454739 0.801579925651 2.31346975489 41.3175022882 0.483144982131 0.0812574191523 51.5569952265 30.23 10353.0 
E05000502 19 0.644638807904 0.560612505317 2.44126948272 45.5470475786 0.48377250992 0.0591698983841 51.570694823 38.29 9829.0 
E05000503 19 0.409803921569 0.377383015598 2.04614348265 47.0635107636 0.52208087703 0.0840823826728 51.6004040762 37.56 9669.0 
E05000504 19 0.476391825229 0.382046834345 2.03645025482 48.8011067362 0.531516709512 0.0675986368739 51.5939122999 35.69 9725.0 
E05000505 19 0.712842712843 0.686826066573 2.28490432318 42.672489083 0.492227438706 0.110703056408 51.5616387488 33.82 9585.0 
E05000506 19 0.456113647894 0.411111111111 1.73780760626 47.9168193083 0.542687376212 0.125396407108 51.6104405924 31.52 9593.0 
E05000507 19 0.817997977755 0.850705329154 2.21666330442 41.5134184712 0.499469683578 0.0745571159407 51.5499967666 28.5 11314.0 
E05000508 19 0.654472896575 0.65008291874 2.19458073149 45.5397357937 0.503063787042 0.0970911599781 51.554200831 35.63 9955.0 
E05000509 19 0.281895937277 0.181855500821 2.57207094679 52.2667647419 0.520061912132 0.0266866936882 51.6151191624 48.78 8399.0 
E05000510 19 0.675433982115 0.684678747941 2.35765682657 43.8608346429 0.507612514639 0.0900715343372 51.5713871833 35.55 11954.0 
E05000511 19 0.537848605578 0.39924134661 2.4542840024 45.4372125115 0.51721074839 0.0376427628743 51.5941055486 41.04 9006.0 
E05000512 19 0.692233940556 0.695272149384 2.29392276633 43.2622888952 0.491158426561 0.107940932328 51.5714092788 34.48 11084.0 
E05000513 19 0.488197057817 0.3828125 2.76334384172 48.3483064096 0.53628950051 0.0212263886797 51.5832198754 45.16 9810.0 
E05000514 19 0.749221722587 0.716884328358 2.45578821742 42.7024502912 0.488479706931 0.0687382398048 51.5629604101 34.9 10373.0 
E05000515 19 0.546223564955 0.452433628319 2.65075845974 48.9635697102 0.527367602975 0.0328156544966 51.5673018275 46.37 9007.0 
E05000416 20 0.675386444709 0.545949214027 2.77878826694 40.385046729 0.483729216152 -0.114716552825 51.5015024788 40.36 8420.0 
E05000417 20 0.800307219662 0.680195415257 2.81352955933 39.599646558 0.50114521301 -0.123891504617 51.4528256404 39.05 13098.0 
E05000418 20 0.565069784987 0.412900188324 3.2250399361 39.3170492447 0.505144032922 -0.139702217862 51.4562836092 49.52 10692.0 
E05000419 20 0.633915574964 0.486786018755 3.08384778402 39.5410505307 0.503741935484 -0.141671208 51.4652152694 44.96 11625.0 
E05000420 20 0.884497313891 0.866493120119 2.4237537928 40.4546655656 0.506364922207 -0.108506732044 51.4637228342 32.22 12726.0 
E05000421 20 0.745954692557 0.665550439514 2.90083560709 38.080474934 0.493711904946 -0.12161102402 51.4638348679 39.48 12961.0 
E05000422 20 0.771659324523 0.659411011524 2.46519648829 43.0252413516 0.542192046557 -0.0920066687497 51.4274223864 36.65 10310.0 
E05000423 20 0.817053426875 0.709084722695 2.90542357687 41.2779836277 0.50931985751 -0.101317509364 51.4589253583 41.7 12071.0 
E05000424 20 0.781011781012 0.691302572479 2.5071118733 43.9007827973 0.528629949932 -0.107898754085 51.4292856849 36.95 10985.0 
E05000425 20 0.741719745223 0.656262042389 2.79758903246 38.5858984079 0.500142511045 -0.128826153425 51.4687929743 37.26 14034.0 
E05000426 20 0.748272098945 0.604868154158 2.89041807323 39.624979525 0.457948316366 -0.118174034046 51.4826127649 39.2 12770.0 
E05000427 20 0.73952 0.618466898955 2.67532833021 42.3984543494 0.475976882602 -0.114834995809 51.4901743642 37.6 11593.0 
E05000428 20 0.708512752567 0.549668874172 2.79929610958 40.7422272967 0.507527063599 -0.133523502857 51.4298578402 39.88 11824.0 
E05000429 20 0.740250696379 0.669427710843 2.58384368621 40.7281596452 0.480356385235 -0.124415133356 51.4749377779 35.05 11785.0 
E05000430 20 0.735989633949 0.578857630009 2.76556562409 41.9123061576 0.512199403195 -0.12221552098 51.4407596226 39.25 11394.0 
E05000431 20 0.734111989007 0.637171717172 2.41889501613 44.5879966028 0.508700380642 -0.130405812602 51.4173822122 36.71 11034.0 
E05000432 20 0.742557510149 0.622723330442 2.68065200617 41.6803878361 0.518827029324 -0.121887473699 51.4299729408 38.27 11765.0 
E05000433 20 0.698807495741 0.593874303898 2.74829169934 41.5226022225 0.529393596211 -0.136765876834 51.4470201069 41.88 9713.0 
E05000434 20 0.731294729993 0.578131212724 2.84122789185 43.0808298268 0.520611702128 -0.10069085577 51.4412084253 41.6 10528.0 
E05000435 20 0.847739157182 0.774425287356 2.62081984898 40.6538163669 0.517523557613 -0.115296023547 51.4496010898 35.61 12098.0 
E05000436 20 0.78962628866 0.697047496791 2.57622513343 40.906372275 0.496016994158 -0.109136866911 51.474856024 34.83 11298.0 
E05000534 21 0.847254447022 0.77422108408 2.61102878916 41.1286988245 0.51521929398 -0.085124478027 51.4737382424 36.31 10283.0 
E05000535 21 0.854611211573 0.797517455392 2.33672875437 42.0150464006 0.507150905781 -0.0956341678997 51.4770902539 31.84 11537.0 
E05000536 21 0.738427947598 0.544086021505 2.80839114635 38.5705511556 0.477985984156 -0.100809581596 51.5024262576 40.43 13128.0 
E05000537 21 0.751403368083 0.619609438568 2.91274131274 36.8699875467 0.502200911806 -0.0915007325476 51.4975016868 37.78 12722.0 
E05000538 21 0.684870848708 0.535405872193 2.77078495123 45.9883325782 0.531765992346 -0.0771244588189 51.4359825947 42.6 9145.0 
E05000539 21 0.752083333333 0.58426073132 2.96795007404 42.7386666667 0.530834582709 -0.073051976324 51.4548379436 48.67 10005.0 
E05000540 21 0.810447761194 0.710084033613 2.29714912281 41.0034180244 0.503494975972 -0.0835264562264 51.4885459668 31.01 9156.0 
E05000541 21 0.840844266971 0.784037558685 2.12700832649 41.8789237668 0.504391468005 -0.088355246961 51.484705385 30.76 9564.0 
E05000542 21 0.702016129032 0.537593984962 2.71667923264 38.3336307592 0.49528957529 -0.0787603608494 51.496798522 38.5 12950.0 
E05000543 21 0.823555359506 0.797235023041 2.0762005277 42.990126658 0.521339712919 -0.0607302861368 51.482400672 28.88 10450.0 
E05000544 21 0.828988529718 0.705601907032 2.42516479256 41.1766800584 0.497147871874 -0.101326887907 51.4863711875 34.19 11395.0 
E05000545 21 0.849925705795 0.778887923545 2.29183715221 42.8548027527 0.498455490031 -0.0543543532886 51.4680373973 33.54 10683.0 
E05000546 21 0.875398089172 0.858367499068 2.23508304285 41.2573802542 0.523516237402 -0.0732033451718 51.4777374493 30.03 10716.0 
E05000547 21 0.78272 0.648512939359 2.78503730591 42.6449657869 0.52955127597 -0.0575486197588 51.4557947437 42.82 10541.0 
E05000548 21 0.619789280806 0.41067761807 2.92016584333 39.4371011085 0.469469953279 -0.07117173339 51.5007363034 43.11 12414.0 
E05000549 21 0.652737752161 0.528579205226 2.57626272709 39.9240707799 0.512138104657 -0.0516662488461 51.4973893627 36.97 11122.0 
E05000550 21 0.710976282405 0.605908584169 2.18055701524 41.0821568627 0.515663332704 -0.0670466553748 51.4895446357 31.15 10598.0 
E05000551 21 0.827650805545 0.699092088197 2.82137834037 41.2266709035 0.536804853387 -0.0835289857262 51.4631837121 41.13 9890.0 
E05000552 21 0.558549730524 0.358045977011 2.9929544387 38.6185733513 0.488955737 -0.0382921697333 51.5002719472 45.41 11635.0 
E05000553 21 0.852286401925 0.753873239437 2.54265846483 42.730903517 0.520289140792 -0.0689136775829 51.4682944658 37.94 12174.0 
E05000554 21 0.58234928527 0.397034041119 3.17180371648 46.7886563133 0.531027689614 -0.0867463724155 51.4497798893 58.4 9137.0 
E05000455 22 0.571546391753 0.438587243015 3.04332083279 40.9913242559 0.514535901926 -0.191109061934 51.4140814677 45.37 8565.0 
