CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F186,F187,F188,F189,F191,F192,
,,,,,Age : Age 16 and over - Qualification; highest level of : Total\ Highest level of qualification - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : No qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 1 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 2 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 3 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 4 qualifications and above - Unit : Persons,
6325,E05005978,Rushden Bates,Wards and Electoral Divisions,WED,3638,780,577,651,481,838,
6326,E05005979,Rushden Hayden,Wards and Electoral Divisions,WED,5889,1727,1114,1017,667,863,
6327,E05005980,Rushden Pemberton,Wards and Electoral Divisions,WED,5366,1390,985,992,642,809,
6328,E05005981,Rushden Sartoris,Wards and Electoral Divisions,WED,3498,702,572,609,430,800,
6329,E05005982,Rushden Spencer,Wards and Electoral Divisions,WED,5058,1186,823,924,632,1040,
6330,E05005983,Stanwick,Wards and Electoral Divisions,WED,1790,336,281,306,196,521,
6331,E05005984,Thrapston Lakes,Wards and Electoral Divisions,WED,3689,797,544,625,475,875,
6332,E05005985,Thrapston Market,Wards and Electoral Divisions,WED,3236,581,441,576,417,969,
6333,E05005986,Woodford,Wards and Electoral Divisions,WED,1755,421,212,299,172,501,
6334,E05005987,All Saints,Wards and Electoral Divisions,WED,6446,1406,987,1154,817,1322,
6335,E05005988,Avondale Grange,Wards and Electoral Divisions,WED,4175,1341,820,743,401,496,
6336,E05005989,Barton,Wards and Electoral Divisions,WED,3977,828,603,616,455,1040,
6337,E05005991,Burton Latimer,Wards and Electoral Divisions,WED,5897,1416,1086,1036,701,1153,
6338,E05005992,Desborough Loatland,Wards and Electoral Divisions,WED,4598,980,756,804,606,1067,
6339,E05005993,Desborough St Giles,Wards and Electoral Divisions,WED,3916,847,576,722,472,874,
6340,E05005994,Ise Lodge,Wards and Electoral Divisions,WED,5847,1074,928,1046,725,1484,
6341,E05005995,Northfield,Wards and Electoral Divisions,WED,2141,554,301,333,255,442,
6342,E05005996,Pipers Hill,Wards and Electoral Divisions,WED,4297,1271,691,708,404,773,
6343,E05005998,Rothwell,Wards and Electoral Divisions,WED,6225,1577,992,1066,741,1296,
6344,E05005999,St Michael's and Wicksteed,Wards and Electoral Divisions,WED,6196,1643,924,1014,744,1333,
6345,E05006000,St Peter's,Wards and Electoral Divisions,WED,3771,555,482,621,443,1280,
6346,E05006001,Slade,Wards and Electoral Divisions,WED,4748,775,656,787,571,1608,
6347,E05006002,Welland,Wards and Electoral Divisions,WED,2217,411,249,348,218,809,
6348,E05006003,William Knibb,Wards and Electoral Divisions,WED,4405,1217,695,747,528,769,
6349,E05006027,Astwell,Wards and Electoral Divisions,WED,1621,259,188,230,217,608,
6350,E05006028,Blakesley and Cote,Wards and Electoral Divisions,WED,2829,385,326,418,337,1153,
6351,E05006029,Blisworth and Roade,Wards and Electoral Divisions,WED,3566,889,541,566,383,848,
6352,E05006030,Brackley East,Wards and Electoral Divisions,WED,3581,672,516,599,438,1025,
6353,E05006031,Brackley South,Wards and Electoral Divisions,WED,3422,735,554,575,462,815,
6354,E05006032,Brackley West,Wards and Electoral Divisions,WED,3290,336,547,619,500,1026,
6355,E05006033,Brafield and Yardley,Wards and Electoral Divisions,WED,3385,651,456,546,389,1068,
6356,E05006034,Cosgrove and Grafton,Wards and Electoral Divisions,WED,1742,328,235,272,222,547,
6357,E05006035,Danvers and Wardoun,Wards and Electoral Divisions,WED,2988,482,352,475,370,1075,
6358,E05006036,Deanshanger,Wards and Electoral Divisions,WED,3216,561,498,596,422,828,
6359,E05006037,Grange Park,Wards and Electoral Divisions,WED,3090,233,431,569,410,1274,
6360,E05006038,Hackleton,Wards and Electoral Divisions,WED,1820,309,241,274,199,663,
6361,E05006039,Harpole and Grange,Wards and Electoral Divisions,WED,3761,827,494,627,437,1014,
6362,E05006040,Heyfords and Bugbrooke,Wards and Electoral Divisions,WED,3514,661,526,598,425,982,
6363,E05006041,Kings Sutton,Wards and Electoral Divisions,WED,1721,366,280,266,201,472,
6364,E05006042,Kingthorn,Wards and Electoral Divisions,WED,1410,267,170,216,158,508,
6365,E05006043,Little Brook,Wards and Electoral Divisions,WED,1827,213,202,241,225,676,
6366,E05006044,Middleton Cheney,Wards and Electoral Divisions,WED,3133,679,492,511,382,768,
6367,E05006045,Old Stratford,Wards and Electoral Divisions,WED,1573,238,231,250,202,505,
6368,E05006046,Salcey,Wards and Electoral Divisions,WED,1825,308,238,318,263,535,
6369,E05006047,Silverstone,Wards and Electoral Divisions,WED,1742,261,243,322,215,571,
6370,E05006048,Steane,Wards and Electoral Divisions,WED,1633,254,222,272,211,546,
6371,E05006049,Tove,Wards and Electoral Divisions,WED,1380,242,159,203,162,499,
6372,E05006050,Towcester Brook,Wards and Electoral Divisions,WED,4736,928,709,871,600,1246,
6373,E05006051,Towcester Mill,Wards and Electoral Divisions,WED,2696,336,362,496,345,979,
6374,E05006052,Washington,Wards and Electoral Divisions,WED,1411,204,144,216,195,569,
6375,E05006053,Whittlewood,Wards and Electoral Divisions,WED,1712,331,252,296,189,508,
6376,E05006055,Castle,Wards and Electoral Divisions,WED,5971,1586,847,863,585,1105,
6377,E05006056,Croyland,Wards and Electoral Divisions,WED,6204,1876,1116,1040,610,1028,
6378,E05006057,Earls Barton,Wards and Electoral Divisions,WED,4338,900,647,772,506,1128,
6379,E05006058,Finedon,Wards and Electoral Divisions,WED,3572,1020,571,579,409,672,
6380,E05006060,Hemmingwell,Wards and Electoral Divisions,WED,6265,1558,1067,1101,648,1181,
6381,E05006061,Irchester,Wards and Electoral Divisions,WED,3935,1121,631,633,459,716,
6382,E05006062,North,Wards and Electoral Divisions,WED,1917,423,246,291,223,573,
6383,E05006064,Redwell East,Wards and Electoral Divisions,WED,3487,646,544,630,474,839,
6384,E05006065,Redwell West,Wards and Electoral Divisions,WED,2722,368,456,551,347,709,
6385,E05006066,South,Wards and Electoral Divisions,WED,1685,370,246,252,187,459,
6386,E05006068,West,Wards and Electoral Divisions,WED,1481,300,212,235,140,462,
6387,E05006069,Wollaston,Wards and Electoral Divisions,WED,3245,635,458,549,391,950,
6388,E05006189,Aire Valley with Lothersdale,Wards and Electoral Divisions,WED,2996,465,296,477,323,1177,
6389,E05006190,Barden Fell,Wards and Electoral Divisions,WED,1377,178,128,230,180,568,
6390,E05006191,Bentham,Wards and Electoral Divisions,WED,3052,582,391,483,378,972,
6391,E05006192,Cowling,Wards and Electoral Divisions,WED,1847,267,242,325,250,597,
6392,E05006193,Embsay-with-Eastby,Wards and Electoral Divisions,WED,1556,233,168,234,174,620,
6393,E05006194,Gargrave and Malhamdale,Wards and Electoral Divisions,WED,2603,489,267,411,309,941,
6394,E05006195,Glusburn,Wards and Electoral Divisions,WED,3314,754,405,540,444,827,
6395,E05006196,Grassington,Wards and Electoral Divisions,WED,1385,241,146,221,151,527,
6396,E05006197,Hellifield and Long Preston,Wards and Electoral Divisions,WED,1811,381,224,319,250,510,
6397,E05006198,Ingleton and Clapham,Wards and Electoral Divisions,WED,3257,732,364,544,352,1011,
6398,E05006199,Penyghent,Wards and Electoral Divisions,WED,1562,300,161,247,182,556,
6399,E05006200,Settle and Ribblebanks,Wards and Electoral Divisions,WED,3066,730,388,449,338,925,
6400,E05006201,Skipton East,Wards and Electoral Divisions,WED,2856,594,353,469,389,748,
6401,E05006202,Skipton North,Wards and Electoral Divisions,WED,2928,466,252,396,346,1256,
6402,E05006203,Skipton South,Wards and Electoral Divisions,WED,3012,886,441,485,376,600,
6403,E05006204,Skipton West,Wards and Electoral Divisions,WED,3255,805,492,508,384,787,
6404,E05006205,Sutton-in-Craven,Wards and Electoral Divisions,WED,3034,682,354,495,413,826,
6405,E05006206,Upper Wharfedale,Wards and Electoral Divisions,WED,1630,307,169,219,185,618,
6406,E05006207,West Craven,Wards and Electoral Divisions,WED,1620,264,177,211,231,597,
6407,E05006208,Bedale,Wards and Electoral Divisions,WED,3875,855,511,705,504,989,
6408,E05006209,Brompton,Wards and Electoral Divisions,WED,1755,374,229,302,213,487,
6409,E05006210,Broughton and Greenhow,Wards and Electoral Divisions,WED,1427,213,129,196,148,629,
6410,E05006211,Cowtons,Wards and Electoral Divisions,WED,1519,244,191,235,185,564,
6411,E05006212,Crakehall,Wards and Electoral Divisions,WED,1461,284,206,244,152,455,
6412,E05006213,Easingwold,Wards and Electoral Divisions,WED,3906,862,386,616,438,1279,
6413,E05006214,Great Ayton,Wards and Electoral Divisions,WED,4230,923,447,559,456,1514,
6414,E05006215,Helperby,Wards and Electoral Divisions,WED,1552,254,171,267,224,529,
6415,E05006216,Huby and Sutton,Wards and Electoral Divisions,WED,1554,278,181,260,174,544,
6416,E05006217,Leeming,Wards and Electoral Divisions,WED,2705,270,320,514,629,692,
6417,E05006218,Leeming Bar,Wards and Electoral Divisions,WED,1662,363,204,244,198,509,
6418,E05006219,Morton-on-Swale,Wards and Electoral Divisions,WED,1474,253,164,262,170,512,
6419,E05006220,Northallerton Broomfield,Wards and Electoral Divisions,WED,3744,671,440,653,428,1256,
6420,E05006221,Northallerton Central,Wards and Electoral Divisions,WED,3852,891,704,719,498,701,
6421,E05006222,Northallerton North,Wards and Electoral Divisions,WED,3055,862,396,509,326,662,
6422,E05006223,Osmotherley,Wards and Electoral Divisions,WED,1488,254,157,203,191,591,
6423,E05006224,Romanby,Wards and Electoral Divisions,WED,3291,668,405,554,402,964,
6424,E05006225,Rudby,Wards and Electoral Divisions,WED,2981,417,282,402,338,1315,
6425,E05006226,Shipton,Wards and Electoral Divisions,WED,2107,297,236,369,305,753,
6426,E05006227,Sowerby,Wards and Electoral Divisions,WED,3495,852,451,526,402,958,
6427,E05006228,Stillington,Wards and Electoral Divisions,WED,1588,281,186,272,160,596,
6428,E05006229,Stokesley,Wards and Electoral Divisions,WED,4603,913,419,607,495,1814,
6429,E05006230,Swainby,Wards and Electoral Divisions,WED,1557,229,163,190,187,686,
6430,E05006231,Tanfield,Wards and Electoral Divisions,WED,1526,270,196,241,193,512,
6431,E05006232,Thirsk,Wards and Electoral Divisions,WED,4971,1331,693,830,566,1102,
6432,E05006233,Thorntons,Wards and Electoral Divisions,WED,1545,239,157,249,179,623,
6433,E05006234,Tollerton,Wards and Electoral Divisions,WED,1658,281,187,241,218,629,
6434,E05006235,Topcliffe,Wards and Electoral Divisions,WED,2106,324,322,411,295,570,
6435,E05006236,White Horse,Wards and Electoral Divisions,WED,1751,297,190,280,171,689,
6436,E05006237,Whitestonecliffe,Wards and Electoral Divisions,WED,1601,286,146,254,170,612,
6437,E05006238,Bilton,Wards and Electoral Divisions,WED,4429,805,623,747,571,1211,
6438,E05006239,Bishop Monkton,Wards and Electoral Divisions,WED,2328,394,260,381,280,839,
6439,E05006240,Boroughbridge,Wards and Electoral Divisions,WED,2591,574,308,434,331,694,
6440,E05006241,Claro,Wards and Electoral Divisions,WED,2605,403,304,418,277,1012,
6441,E05006242,Granby,Wards and Electoral Divisions,WED,5089,1137,683,829,596,1379,
6442,E05006243,Harlow Moor,Wards and Electoral Divisions,WED,4730,651,380,675,510,2153,
6443,E05006244,High Harrogate,Wards and Electoral Divisions,WED,5318,649,649,822,681,2073,
6444,E05006245,Hookstone,Wards and Electoral Divisions,WED,4640,800,559,746,569,1613,
6445,E05006246,Killinghall,Wards and Electoral Divisions,WED,2649,425,315,442,301,922,
6446,E05006247,Kirkby Malzeard,Wards and Electoral Divisions,WED,2528,457,276,401,277,933,
6447,E05006248,Knaresborough East,Wards and Electoral Divisions,WED,4105,879,560,696,496,1083,
6448,E05006249,Knaresborough King James,Wards and Electoral Divisions,WED,4288,709,451,689,495,1585,
6449,E05006250,Knaresborough Scriven Park,Wards and Electoral Divisions,WED,4370,767,533,744,537,1502,
6450,E05006251,Low Harrogate,Wards and Electoral Divisions,WED,5299,701,482,808,604,2112,
6451,E05006252,Lower Nidderdale,Wards and Electoral Divisions,WED,2632,429,349,407,289,929,
6452,E05006253,Marston Moor,Wards and Electoral Divisions,WED,2337,351,260,406,270,898,
6453,E05006254,Mashamshire,Wards and Electoral Divisions,WED,1983,429,218,324,222,611,
6454,E05006255,Newby,Wards and Electoral Divisions,WED,2577,497,309,437,309,817,
6455,E05006256,New Park,Wards and Electoral Divisions,WED,4533,827,628,784,619,1237,
6456,E05006257,Nidd Valley,Wards and Electoral Divisions,WED,2568,403,279,384,265,894,
6457,E05006258,Ouseburn,Wards and Electoral Divisions,WED,2838,417,309,472,356,1022,
6458,E05006259,Pannal,Wards and Electoral Divisions,WED,4483,470,391,733,486,2157,
6459,E05006260,Pateley Bridge,Wards and Electoral Divisions,WED,2285,449,316,343,232,738,
6460,E05006261,Ribston,Wards and Electoral Divisions,WED,2549,441,271,415,264,983,
6461,E05006262,Ripon Minster,Wards and Electoral Divisions,WED,4377,1063,575,724,519,1044,
6462,E05006263,Ripon Moorside,Wards and Electoral Divisions,WED,4099,1046,607,680,520,829,
6463,E05006264,Ripon Spa,Wards and Electoral Divisions,WED,5076,804,640,934,713,1560,
6464,E05006265,Rossett,Wards and Electoral Divisions,WED,5037,639,496,795,536,2237,
6465,E05006266,Saltergate,Wards and Electoral Divisions,WED,4682,670,710,848,628,1303,
6466,E05006267,Spofforth with Lower Wharfedale,Wards and Electoral Divisions,WED,2515,344,247,408,264,1097,
6467,E05006268,Starbeck,Wards and Electoral Divisions,WED,5103,1157,716,896,622,1249,
6468,E05006269,Stray,Wards and Electoral Divisions,WED,4603,490,345,660,446,2365,
6469,E05006270,Washburn,Wards and Electoral Divisions,WED,2600,372,245,430,244,1142,
6470,E05006271,Wathvale,Wards and Electoral Divisions,WED,2672,393,367,487,372,827,
6471,E05006272,Woodfield,Wards and Electoral Divisions,WED,4518,1270,619,736,519,952,
6472,E05006273,Addlebrough,Wards and Electoral Divisions,WED,1168,220,131,184,145,406,
6473,E05006274,Barton,Wards and Electoral Divisions,WED,1037,192,125,138,119,371,
6474,E05006275,Bolton Castle,Wards and Electoral Divisions,WED,1094,194,126,158,124,401,
6475,E05006276,Brompton-on-Swale and Scorton,Wards and Electoral Divisions,WED,2511,512,329,452,291,742,
6476,E05006277,Catterick,Wards and Electoral Divisions,WED,2677,479,468,545,347,509,
6477,E05006278,Colburn,Wards and Electoral Divisions,WED,3789,847,755,754,511,583,
6478,E05006279,Croft,Wards and Electoral Divisions,WED,1056,189,102,147,124,386,
6479,E05006280,Gilling West,Wards and Electoral Divisions,WED,1011,191,133,135,120,336,
6480,E05006281,Hawes and High Abbotside,Wards and Electoral Divisions,WED,1152,275,182,196,118,270,
6481,E05006282,Hipswell,Wards and Electoral Divisions,WED,4034,408,900,961,637,759,
6482,E05006283,Hornby Castle,Wards and Electoral Divisions,WED,1383,197,184,264,189,444,
6483,E05006284,Leyburn,Wards and Electoral Divisions,WED,2245,581,275,350,227,580,
6484,E05006285,Lower Wensleydale,Wards and Electoral Divisions,WED,1174,227,142,152,153,417,
6485,E05006286,Melsonby,Wards and Electoral Divisions,WED,1173,182,137,184,123,474,
6486,E05006287,Middleham,Wards and Electoral Divisions,WED,1114,243,177,182,133,286,
6487,E05006288,Middleton Tyas,Wards and Electoral Divisions,WED,1009,223,106,143,98,374,
6488,E05006289,Newsham with Eppleby,Wards and Electoral Divisions,WED,1112,195,120,190,112,411,
6489,E05006290,Penhill,Wards and Electoral Divisions,WED,1004,204,112,140,127,359,
6490,E05006291,Reeth and Arkengarthdale,Wards and Electoral Divisions,WED,1048,185,126,163,117,378,
6491,E05006292,Richmond Central,Wards and Electoral Divisions,WED,2366,589,288,382,292,630,
6492,E05006293,Richmond East,Wards and Electoral Divisions,WED,2175,393,222,351,262,765,
6493,E05006294,Richmond West,Wards and Electoral Divisions,WED,2407,499,311,387,277,762,
6494,E05006295,Scotton,Wards and Electoral Divisions,WED,4017,542,856,983,526,517,
6495,E05006296,Swaledale,Wards and Electoral Divisions,WED,942,158,112,140,97,353,
6496,E05006297,Amotherby,Wards and Electoral Divisions,WED,1638,342,214,251,200,469,
6497,E05006298,Ampleforth,Wards and Electoral Divisions,WED,1644,261,150,315,228,590,
6498,E05006299,Cropton,Wards and Electoral Divisions,WED,1290,265,133,234,146,413,
6499,E05006300,Dales,Wards and Electoral Divisions,WED,1210,198,122,205,137,431,
6500,E05006301,Derwent,Wards and Electoral Divisions,WED,2863,568,343,448,323,971,
6501,E05006302,Helmsley,Wards and Electoral Divisions,WED,2651,655,347,437,241,749,
6502,E05006303,Hovingham,Wards and Electoral Divisions,WED,1441,313,146,227,166,483,
6503,E05006304,Kirkbymoorside,Wards and Electoral Divisions,WED,2901,693,342,461,345,813,
6504,E05006305,Malton,Wards and Electoral Divisions,WED,4125,1178,547,594,442,1015,
6505,E05006306,Norton East,Wards and Electoral Divisions,WED,3199,1063,547,529,325,432,
6506,E05006307,Norton West,Wards and Electoral Divisions,WED,2856,694,471,474,349,607,
6507,E05006308,Pickering East,Wards and Electoral Divisions,WED,2768,776,318,471,305,684,
6508,E05006309,Pickering West,Wards and Electoral Divisions,WED,2980,809,378,519,353,655,
6509,E05006310,Rillington,Wards and Electoral Divisions,WED,1457,432,175,239,189,280,
6510,E05006311,Ryedale South West,Wards and Electoral Divisions,WED,1438,256,178,214,159,516,
6511,E05006312,Sherburn,Wards and Electoral Divisions,WED,1622,414,211,301,204,329,
6512,E05006313,Sheriff Hutton,Wards and Electoral Divisions,WED,1455,233,167,214,162,553,
6513,E05006314,Sinnington,Wards and Electoral Divisions,WED,1431,272,156,208,169,515,
6514,E05006315,Thornton Dale,Wards and Electoral Divisions,WED,2797,638,322,430,303,880,
6515,E05006316,Wolds,Wards and Electoral Divisions,WED,1434,309,160,262,154,408,
6516,E05006317,Castle,Wards and Electoral Divisions,WED,4115,1166,558,635,545,810,
6517,E05006318,Cayton,Wards and Electoral Divisions,WED,3619,985,493,599,409,695,
6518,E05006319,Central,Wards and Electoral Divisions,WED,3878,854,634,740,600,663,
6519,E05006320,Danby,Wards and Electoral Divisions,WED,1769,317,156,269,203,673,
6520,E05006321,Derwent Valley,Wards and Electoral Divisions,WED,3783,763,447,642,445,1129,
6521,E05006322,Eastfield,Wards and Electoral Divisions,WED,4237,1544,726,786,471,362,
6522,E05006323,Esk Valley,Wards and Electoral Divisions,WED,3682,741,408,590,402,1178,
6523,E05006324,Falsgrave Park,Wards and Electoral Divisions,WED,3937,1210,483,624,492,804,
6524,E05006325,Filey,Wards and Electoral Divisions,WED,5654,1880,739,840,569,1005,
6525,E05006326,Fylingdales,Wards and Electoral Divisions,WED,1837,425,228,297,193,518,
6526,E05006327,Hertford,Wards and Electoral Divisions,WED,4214,1154,543,670,465,944,
6527,E05006328,Lindhead,Wards and Electoral Divisions,WED,1899,409,211,268,259,565,
6528,E05006329,Mayfield,Wards and Electoral Divisions,WED,3848,1134,531,602,433,744,
6529,E05006330,Mulgrave,Wards and Electoral Divisions,WED,2924,726,398,414,330,784,
6530,E05006331,Newby,Wards and Electoral Divisions,WED,5257,1113,677,934,643,1252,
6531,E05006332,North Bay,Wards and Electoral Divisions,WED,3994,954,597,752,488,800,
6532,E05006333,Northstead,Wards and Electoral Divisions,WED,3330,829,432,588,416,675,
6533,E05006334,Ramshill,Wards and Electoral Divisions,WED,4083,949,449,575,655,1032,
6534,E05006335,"Scalby, Hackness and Staintondale",Wards and Electoral Divisions,WED,3448,693,307,495,387,1251,
6535,E05006336,Seamer,Wards and Electoral Divisions,WED,3843,852,480,689,489,873,
6536,E05006337,Stepney,Wards and Electoral Divisions,WED,3707,940,449,578,463,891,
6537,E05006338,Streonshalh,Wards and Electoral Divisions,WED,3786,1245,584,609,389,603,
6538,E05006339,Weaponness,Wards and Electoral Divisions,WED,3481,761,299,517,491,1083,
6539,E05006340,Whitby West Cliff,Wards and Electoral Divisions,WED,3499,980,438,545,402,774,
6540,E05006341,Woodlands,Wards and Electoral Divisions,WED,3578,1131,514,595,388,634,
6541,E05006342,Appleton Roebuck,Wards and Electoral Divisions,WED,1487,221,187,215,144,624,
6542,E05006343,Barlby,Wards and Electoral Divisions,WED,3376,736,570,602,503,626,
6543,E05006344,Brayton,Wards and Electoral Divisions,WED,5023,968,638,897,695,1339,
6544,E05006345,Camblesforth,Wards and Electoral Divisions,WED,3516,731,477,614,480,840,
6545,E05006346,Cawood with Wistow,Wards and Electoral Divisions,WED,3754,581,464,573,459,1393,
6546,E05006347,Eggborough,Wards and Electoral Divisions,WED,3066,737,481,514,389,648,
6547,E05006348,Fairburn with Brotherton,Wards and Electoral Divisions,WED,2953,780,435,441,331,656,
6548,E05006349,Hambleton,Wards and Electoral Divisions,WED,4422,847,604,774,620,1166,
6549,E05006350,Hemingbrough,Wards and Electoral Divisions,WED,3328,618,480,583,423,921,
6550,E05006351,Monk Fryston and South Milford,Wards and Electoral Divisions,WED,3294,477,414,487,447,1227,
6551,E05006352,North Duffield,Wards and Electoral Divisions,WED,1515,198,163,252,203,607,
6552,E05006353,Riccall with Escrick,Wards and Electoral Divisions,WED,3443,587,381,533,469,1186,
6553,E05006354,Saxton and Ulleskelf,Wards and Electoral Divisions,WED,1825,278,213,273,232,709,
6554,E05006355,Selby North,Wards and Electoral Divisions,WED,5088,1565,847,801,537,716,
6555,E05006356,Selby South,Wards and Electoral Divisions,WED,3775,954,634,662,501,618,
6556,E05006357,Selby West,Wards and Electoral Divisions,WED,3158,831,393,530,380,675,
6557,E05006358,Sherburn in Elmet,Wards and Electoral Divisions,WED,5452,1175,814,960,734,1302,
6558,E05006359,Tadcaster East,Wards and Electoral Divisions,WED,3181,744,476,580,388,732,
6559,E05006360,Tadcaster West,Wards and Electoral Divisions,WED,2898,690,366,450,355,804,
6560,E05006361,Whitley,Wards and Electoral Divisions,WED,3581,713,498,582,441,997,
6561,E05006362,Hucknall Central,Wards and Electoral Divisions,WED,5949,1762,945,996,733,939,
6562,E05006363,Hucknall East,Wards and Electoral Divisions,WED,6459,1838,997,1039,841,1175,
6563,E05006364,Hucknall North,Wards and Electoral Divisions,WED,5665,1495,858,962,797,1036,
6564,E05006365,Hucknall West,Wards and Electoral Divisions,WED,7841,2370,1312,1251,1046,1130,
6565,E05006366,Jacksdale,Wards and Electoral Divisions,WED,2625,820,470,439,325,336,
6566,E05006367,Kirkby in Ashfield Central,Wards and Electoral Divisions,WED,5856,1666,927,973,719,1074,
6567,E05006368,Kirkby in Ashfield East,Wards and Electoral Divisions,WED,5161,1862,896,875,510,644,
6568,E05006369,Kirkby in Ashfield West,Wards and Electoral Divisions,WED,5473,1776,963,920,650,742,
6569,E05006370,Selston,Wards and Electoral Divisions,WED,5537,1730,849,876,676,896,
6570,E05006371,Sutton in Ashfield Central,Wards and Electoral Divisions,WED,9304,3471,1621,1507,975,965,
6571,E05006372,Sutton in Ashfield East,Wards and Electoral Divisions,WED,10020,3268,1699,1652,1165,1342,
6572,E05006373,Sutton in Ashfield North,Wards and Electoral Divisions,WED,8942,2993,1391,1506,1003,1274,
6573,E05006374,Sutton in Ashfield West,Wards and Electoral Divisions,WED,9417,2668,1607,1594,1178,1597,
6574,E05006375,Underwood,Wards and Electoral Divisions,WED,2468,713,371,349,288,516,
6575,E05006376,Woodhouse,Wards and Electoral Divisions,WED,5981,1913,940,962,720,929,
6576,E05006377,Beckingham,Wards and Electoral Divisions,WED,1927,463,212,320,227,503,
6577,E05006378,Blyth,Wards and Electoral Divisions,WED,1909,451,224,321,219,521,
6578,E05006379,Carlton,Wards and Electoral Divisions,WED,4725,1459,615,698,528,997,
6579,E05006380,Clayworth,Wards and Electoral Divisions,WED,1629,345,223,239,183,482,
6580,E05006381,East Markham,Wards and Electoral Divisions,WED,1999,401,272,313,241,589,
6581,E05006382,East Retford East,Wards and Electoral Divisions,WED,5863,1519,860,956,662,1354,
6582,E05006383,East Retford North,Wards and Electoral Divisions,WED,5164,1591,745,842,563,896,
6583,E05006384,East Retford South,Wards and Electoral Divisions,WED,3422,1055,548,598,384,542,
6584,E05006385,East Retford West,Wards and Electoral Divisions,WED,3943,855,616,711,517,914,
6585,E05006386,Everton,Wards and Electoral Divisions,WED,1887,342,189,310,224,682,
6586,E05006387,Harworth,Wards and Electoral Divisions,WED,6359,2270,1025,1130,668,755,
6587,E05006388,Langold,Wards and Electoral Divisions,WED,2010,782,333,312,210,202,
6588,E05006389,Misterton,Wards and Electoral Divisions,WED,2008,477,295,335,263,452,
6589,E05006390,Rampton,Wards and Electoral Divisions,WED,1969,515,293,285,210,506,
6590,E05006391,Ranskill,Wards and Electoral Divisions,WED,2033,481,238,331,256,564,
6591,E05006392,Sturton,Wards and Electoral Divisions,WED,1889,376,233,319,200,581,
6592,E05006393,Sutton,Wards and Electoral Divisions,WED,2769,700,482,484,271,587,
6593,E05006394,Tuxford and Trent,Wards and Electoral Divisions,WED,3549,974,473,574,430,766,
6594,E05006395,Welbeck,Wards and Electoral Divisions,WED,1757,497,259,282,192,352,
6595,E05006396,Worksop East,Wards and Electoral Divisions,WED,5230,1909,835,836,544,656,
6596,E05006397,Worksop North,Wards and Electoral Divisions,WED,7088,1583,1135,1279,954,1537,
6597,E05006398,Worksop North East,Wards and Electoral Divisions,WED,5295,1579,745,853,559,1043,
6598,E05006399,Worksop North West,Wards and Electoral Divisions,WED,6108,1555,939,1029,732,1284,
6599,E05006400,Worksop South,Wards and Electoral Divisions,WED,5791,1316,781,973,688,1448,
6600,E05006401,Worksop South East,Wards and Electoral Divisions,WED,6379,2898,943,915,528,548,
6601,E05006402,Attenborough,Wards and Electoral Divisions,WED,1990,405,213,291,220,688,
6602,E05006403,Awsworth,Wards and Electoral Divisions,WED,1836,477,299,329,237,313,
6603,E05006404,Beeston Central,Wards and Electoral Divisions,WED,4267,992,324,378,561,1633,
6604,E05006405,Beeston North,Wards and Electoral Divisions,WED,4705,960,510,492,612,1722,
6605,E05006406,Beeston Rylands,Wards and Electoral Divisions,WED,4683,1116,555,584,542,1486,
6606,E05006407,Beeston West,Wards and Electoral Divisions,WED,4467,729,329,414,443,2241,
6607,E05006408,Bramcote,Wards and Electoral Divisions,WED,6131,885,611,846,615,2705,
6608,E05006409,Brinsley,Wards and Electoral Divisions,WED,1971,531,282,300,255,399,
6609,E05006410,Chilwell East,Wards and Electoral Divisions,WED,4177,877,467,589,470,1452,
6610,E05006411,Chilwell West,Wards and Electoral Divisions,WED,6416,1604,902,986,790,1603,
6611,E05006412,Cossall and Kimberley,Wards and Electoral Divisions,WED,5577,1416,792,919,719,1239,
6612,E05006413,Eastwood North and Greasley (Beauvale),Wards and Electoral Divisions,WED,2578,703,454,446,345,397,
6613,E05006414,Eastwood South,Wards and Electoral Divisions,WED,7586,2630,1221,1229,812,1018,
6614,E05006415,Greasley (Giltbrook and Newthorpe),Wards and Electoral Divisions,WED,5283,1397,779,854,680,1037,
6615,E05006416,Nuthall East and Strelley,Wards and Electoral Divisions,WED,4197,709,502,658,535,1403,
6616,E05006417,Nuthall West and Greasley (Watnall),Wards and Electoral Divisions,WED,4177,984,524,669,526,1109,
6617,E05006418,Stapleford North,Wards and Electoral Divisions,WED,3797,1087,600,651,450,634,
6618,E05006419,Stapleford South East,Wards and Electoral Divisions,WED,4085,1060,570,648,490,944,
6619,E05006420,Stapleford South West,Wards and Electoral Divisions,WED,4386,1068,727,798,575,879,
6620,E05006421,Toton and Chilwell Meadows,Wards and Electoral Divisions,WED,6604,965,781,1104,921,2297,
6621,E05006422,Trowell,Wards and Electoral Divisions,WED,2025,436,279,362,248,479,
6622,E05006423,Bestwood Village,Wards and Electoral Divisions,WED,1656,548,196,235,184,354,
