version id,singleStoreSize,singleRestoreTime,restoreTime,parent,parent name,child name
991,28,64,477,990,ILATM2_20191120_040700_smooth_nadir3seg_50pt.csv,ILATM2_20191118_015100_smooth_nadir3seg_50pt.csv
992,29,82,495,990,ILATM2_20191120_040700_smooth_nadir3seg_50pt.csv,ILATM2_20191118_024300_smooth_nadir3seg_50pt.csv
993,29,40,453,990,ILATM2_20191120_040700_smooth_nadir3seg_50pt.csv,ILATM2_20191120_025500_smooth_nadir3seg_50pt.csv
994,24,24,519,992,ILATM2_20191118_024300_smooth_nadir3seg_50pt.csv,ILATM2_20191109_004800_smooth_nadir3seg_50pt.csv
995,29,44,521,991,ILATM2_20191118_015100_smooth_nadir3seg_50pt.csv,ILATM2_20191110_013400_smooth_nadir3seg_50pt.csv
996,29,77,490,990,ILATM2_20191120_040700_smooth_nadir3seg_50pt.csv,ILATM2_20191118_020700_smooth_nadir3seg_50pt.csv
997,29,40,530,996,ILATM2_20191118_020700_smooth_nadir3seg_50pt.csv,ILATM2_20191109_002300_smooth_nadir3seg_50pt.csv
998,30,47,524,991,ILATM2_20191118_015100_smooth_nadir3seg_50pt.csv,ILATM2_20191120_012000_smooth_nadir3seg_50pt.csv
999,24,59,512,993,ILATM2_20191120_025500_smooth_nadir3seg_50pt.csv,ILATM2_20191117_030100_smooth_nadir3seg_50pt.csv
1000,24,61,573,999,ILATM2_20191117_030100_smooth_nadir3seg_50pt.csv,ILATM2_20191110_015900_smooth_nadir3seg_50pt.csv
1001,32,76,649,1000,ILATM2_20191110_015900_smooth_nadir3seg_50pt.csv,ILATM2_20191120_020300_smooth_nadir3seg_50pt.csv
1002,29,81,730,1001,ILATM2_20191120_020300_smooth_nadir3seg_50pt.csv,ILATM2_20191119_032800_smooth_nadir3seg_50pt.csv
1003,29,31,604,1000,ILATM2_20191110_015900_smooth_nadir3seg_50pt.csv,ILATM2_20191120_022900_smooth_nadir3seg_50pt.csv
1004,29,40,613,1000,ILATM2_20191110_015900_smooth_nadir3seg_50pt.csv,ILATM2_20191117_013900_smooth_nadir3seg_50pt.csv
1005,26,68,641,1000,ILATM2_20191110_015900_smooth_nadir3seg_50pt.csv,ILATM2_20191120_041200_smooth_nadir3seg_50pt.csv
1006,29,63,636,1000,ILATM2_20191110_015900_smooth_nadir3seg_50pt.csv,ILATM2_20191120_023700_smooth_nadir3seg_50pt.csv
1007,30,30,603,1000,ILATM2_20191110_015900_smooth_nadir3seg_50pt.csv,ILATM2_20191110_024500_smooth_nadir3seg_50pt.csv
1008,30,61,634,1000,ILATM2_20191110_015900_smooth_nadir3seg_50pt.csv,ILATM2_20191114_024900_smooth_nadir3seg_50pt.csv
1009,32,77,650,1000,ILATM2_20191110_015900_smooth_nadir3seg_50pt.csv,ILATM2_20191109_010600_smooth_nadir3seg_50pt.csv
1010,29,44,694,1009,ILATM2_20191109_010600_smooth_nadir3seg_50pt.csv,ILATM2_20191120_023600_smooth_nadir3seg_50pt.csv
1011,29,84,778,1010,ILATM2_20191120_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191117_031300_smooth_nadir3seg_50pt.csv
1012,29,39,733,1010,ILATM2_20191120_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191110_012300_smooth_nadir3seg_50pt.csv
1013,29,57,751,1010,ILATM2_20191120_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191109_011800_smooth_nadir3seg_50pt.csv
1014,30,83,777,1010,ILATM2_20191120_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191117_032500_smooth_nadir3seg_50pt.csv
1015,29,50,744,1010,ILATM2_20191120_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191109_014400_smooth_nadir3seg_50pt.csv
1016,30,53,747,1010,ILATM2_20191120_023600_smooth_nadir3seg_50pt.csv,ILATM2_20191117_032400_smooth_nadir3seg_50pt.csv
