version id,singleStoreSize,singleRestoreTime,restoreTime,parent,parent name,child name
797,100,1755,108116,790,NISE_SSMISF18_20210424.HDFEOS,NISE_SSMISF18_20211028.HDFEOS
798,89,1552,107913,790,NISE_SSMISF18_20210424.HDFEOS,NISE_SSMISF18_20220414.HDFEOS
799,100,816,107177,790,NISE_SSMISF18_20210424.HDFEOS,NISE_SSMISF18_20201130.HDFEOS
800,90,1953,109130,799,NISE_SSMISF18_20201130.HDFEOS,NISE_SSMISF18_20191228.HDFEOS
801,90,245,109375,800,NISE_SSMISF18_20191228.HDFEOS,NISE_SSMISF18_20200329.HDFEOS
802,98,1462,110592,800,NISE_SSMISF18_20191228.HDFEOS,NISE_SSMISF18_20211206.HDFEOS
803,96,2118,111248,800,NISE_SSMISF18_20191228.HDFEOS,NISE_SSMISF18_20200819.HDFEOS
804,96,1330,110460,800,NISE_SSMISF18_20191228.HDFEOS,NISE_SSMISF18_20200911.HDFEOS
805,95,156,109286,800,NISE_SSMISF18_20191228.HDFEOS,NISE_SSMISF18_20190914.HDFEOS
806,92,1692,110822,800,NISE_SSMISF18_20191228.HDFEOS,NISE_SSMISF18_20220510.HDFEOS
807,94,1843,110973,800,NISE_SSMISF18_20191228.HDFEOS,NISE_SSMISF18_20220525.HDFEOS
808,94,756,109886,800,NISE_SSMISF18_20191228.HDFEOS,NISE_SSMISF18_20200521.HDFEOS
809,90,775,109905,800,NISE_SSMISF18_20191228.HDFEOS,NISE_SSMISF18_20200323.HDFEOS
810,89,893,110798,809,NISE_SSMISF18_20200323.HDFEOS,NISE_SSMISF18_20210326.HDFEOS
811,89,1456,112254,810,NISE_SSMISF18_20210326.HDFEOS,NISE_SSMISF18_20200407.HDFEOS
812,98,1854,112652,810,NISE_SSMISF18_20210326.HDFEOS,NISE_SSMISF18_20201006.HDFEOS
813,84,456,111254,810,NISE_SSMISF18_20210326.HDFEOS,NISE_SSMISF18_20220306.HDFEOS
814,90,1431,112229,810,NISE_SSMISF18_20210326.HDFEOS,NISE_SSMISF18_20210413.HDFEOS
815,92,1693,112491,810,NISE_SSMISF18_20210326.HDFEOS,NISE_SSMISF18_20200426.HDFEOS
816,94,157,110955,810,NISE_SSMISF18_20210326.HDFEOS,NISE_SSMISF18_20210716.HDFEOS
817,89,1096,111894,810,NISE_SSMISF18_20210326.HDFEOS,NISE_SSMISF18_20210404.HDFEOS
818,89,514,111312,810,NISE_SSMISF18_20210326.HDFEOS,NISE_SSMISF18_20210123.HDFEOS
819,96,104,110902,810,NISE_SSMISF18_20210326.HDFEOS,NISE_SSMISF18_20191218.HDFEOS
820,97,1426,112328,819,NISE_SSMISF18_20191218.HDFEOS,NISE_SSMISF18_20190929.HDFEOS
821,92,1745,114073,820,NISE_SSMISF18_20190929.HDFEOS,NISE_SSMISF18_20200630.HDFEOS
822,90,2122,114450,820,NISE_SSMISF18_20190929.HDFEOS,NISE_SSMISF18_20210307.HDFEOS
823,99,1807,114135,820,NISE_SSMISF18_20190929.HDFEOS,NISE_SSMISF18_20191116.HDFEOS
824,95,1551,113879,820,NISE_SSMISF18_20190929.HDFEOS,NISE_SSMISF18_20191014.HDFEOS
825,94,124,112452,820,NISE_SSMISF18_20190929.HDFEOS,NISE_SSMISF18_20200519.HDFEOS
826,92,1262,113590,820,NISE_SSMISF18_20190929.HDFEOS,NISE_SSMISF18_20200410.HDFEOS
827,92,187,112515,820,NISE_SSMISF18_20190929.HDFEOS,NISE_SSMISF18_20220314.HDFEOS
828,90,1312,113640,820,NISE_SSMISF18_20190929.HDFEOS,NISE_SSMISF18_20220315.HDFEOS
829,88,906,113234,820,NISE_SSMISF18_20190929.HDFEOS,NISE_SSMISF18_20220313.HDFEOS
830,89,900,114134,829,NISE_SSMISF18_20220313.HDFEOS,NISE_SSMISF18_20220425.HDFEOS
831,100,610,114744,830,NISE_SSMISF18_20220425.HDFEOS,NISE_SSMISF18_20201109.HDFEOS
832,95,431,114565,830,NISE_SSMISF18_20220425.HDFEOS,NISE_SSMISF18_20200827.HDFEOS
833,95,856,114990,830,NISE_SSMISF18_20220425.HDFEOS,NISE_SSMISF18_20210605.HDFEOS
834,90,1566,115700,830,NISE_SSMISF18_20220425.HDFEOS,NISE_SSMISF18_20220130.HDFEOS
835,94,1701,115835,830,NISE_SSMISF18_20220425.HDFEOS,NISE_SSMISF18_20210615.HDFEOS
836,90,845,114979,830,NISE_SSMISF18_20220425.HDFEOS,NISE_SSMISF18_20210311.HDFEOS
837,98,104,114238,830,NISE_SSMISF18_20220425.HDFEOS,NISE_SSMISF18_20211115.HDFEOS
838,89,414,114548,830,NISE_SSMISF18_20220425.HDFEOS,NISE_SSMISF18_20210419.HDFEOS
839,92,1310,115444,830,NISE_SSMISF18_20220425.HDFEOS,NISE_SSMISF18_20200517.HDFEOS
840,2137,2137,2137,-1,
841,89,762,2899,840,NISE_SSMISF18_20210727.HDFEOS,NISE_SSMISF18_20200613.HDFEOS
842,97,1462,3599,840,NISE_SSMISF18_20210727.HDFEOS,NISE_SSMISF18_20211101.HDFEOS
843,96,624,4223,842,NISE_SSMISF18_20211101.HDFEOS,NISE_SSMISF18_20211118.HDFEOS
844,90,799,3698,841,NISE_SSMISF18_20200613.HDFEOS,NISE_SSMISF18_20220512.HDFEOS
845,86,260,4483,843,NISE_SSMISF18_20211118.HDFEOS,NISE_SSMISF18_20220402.HDFEOS
846,92,1584,3721,840,NISE_SSMISF18_20210727.HDFEOS,NISE_SSMISF18_20210815.HDFEOS
847,91,1529,3666,840,NISE_SSMISF18_20210727.HDFEOS,NISE_SSMISF18_20200616.HDFEOS
848,91,637,3536,841,NISE_SSMISF18_20200613.HDFEOS,NISE_SSMISF18_20200104.HDFEOS
849,86,711,4247,848,NISE_SSMISF18_20200104.HDFEOS,NISE_SSMISF18_20200216.HDFEOS
850,86,150,4397,849,NISE_SSMISF18_20200216.HDFEOS,NISE_SSMISF18_20200308.HDFEOS
851,102,440,4837,850,NISE_SSMISF18_20200308.HDFEOS,NISE_SSMISF18_20210220.HDFEOS
852,88,1096,5493,850,NISE_SSMISF18_20200308.HDFEOS,NISE_SSMISF18_20210316.HDFEOS
853,94,419,4816,850,NISE_SSMISF18_20200308.HDFEOS,NISE_SSMISF18_20190907.HDFEOS
854,90,2016,6832,853,NISE_SSMISF18_20190907.HDFEOS,NISE_SSMISF18_20210723.HDFEOS
855,89,733,5549,853,NISE_SSMISF18_20190907.HDFEOS,NISE_SSMISF18_20220620.HDFEOS
856,102,387,4784,850,NISE_SSMISF18_20200308.HDFEOS,NISE_SSMISF18_20211116.HDFEOS
857,90,1051,6600,855,NISE_SSMISF18_20220620.HDFEOS,NISE_SSMISF18_20220628.HDFEOS
858,86,1584,5981,850,NISE_SSMISF18_20200308.HDFEOS,NISE_SSMISF18_20200209.HDFEOS
859,92,227,4624,850,NISE_SSMISF18_20200308.HDFEOS,NISE_SSMISF18_20211225.HDFEOS
860,88,1363,5987,859,NISE_SSMISF18_20211225.HDFEOS,NISE_SSMISF18_20210325.HDFEOS
861,95,1833,7820,860,NISE_SSMISF18_20210325.HDFEOS,NISE_SSMISF18_20190908.HDFEOS
862,87,683,6670,860,NISE_SSMISF18_20210325.HDFEOS,NISE_SSMISF18_20200214.HDFEOS
863,93,1624,7611,860,NISE_SSMISF18_20210325.HDFEOS,NISE_SSMISF18_20220527.HDFEOS
864,87,1740,7727,860,NISE_SSMISF18_20210325.HDFEOS,NISE_SSMISF18_20220411.HDFEOS
865,92,1603,9214,863,NISE_SSMISF18_20220527.HDFEOS,NISE_SSMISF18_20200512.HDFEOS
866,89,2059,9879,861,NISE_SSMISF18_20190908.HDFEOS,NISE_SSMISF18_20200910.HDFEOS
867,93,1693,9304,863,NISE_SSMISF18_20220527.HDFEOS,NISE_SSMISF18_20210516.HDFEOS
868,102,373,8193,861,NISE_SSMISF18_20190908.HDFEOS,NISE_SSMISF18_20220611.HDFEOS
869,96,989,8716,864,NISE_SSMISF18_20220411.HDFEOS,NISE_SSMISF18_20211210.HDFEOS
870,99,479,9195,869,NISE_SSMISF18_20211210.HDFEOS,NISE_SSMISF18_20211106.HDFEOS
871,93,406,9601,870,NISE_SSMISF18_20211106.HDFEOS,NISE_SSMISF18_20200707.HDFEOS
872,88,1269,10464,870,NISE_SSMISF18_20211106.HDFEOS,NISE_SSMISF18_20200212.HDFEOS
873,94,1729,10924,870,NISE_SSMISF18_20211106.HDFEOS,NISE_SSMISF18_20211029.HDFEOS
874,92,1059,11983,873,NISE_SSMISF18_20211029.HDFEOS,NISE_SSMISF18_20210927.HDFEOS
875,86,898,11362,872,NISE_SSMISF18_20200212.HDFEOS,NISE_SSMISF18_20210301.HDFEOS
876,92,270,11194,873,NISE_SSMISF18_20211029.HDFEOS,NISE_SSMISF18_20190930.HDFEOS
877,97,500,9695,870,NISE_SSMISF18_20211106.HDFEOS,NISE_SSMISF18_20210521.HDFEOS
878,87,2024,12488,872,NISE_SSMISF18_20200212.HDFEOS,NISE_SSMISF18_20200125.HDFEOS
879,93,1899,12363,872,NISE_SSMISF18_20200212.HDFEOS,NISE_SSMISF18_20200313.HDFEOS
880,95,839,13202,879,NISE_SSMISF18_20200313.HDFEOS,NISE_SSMISF18_20200522.HDFEOS
881,91,573,13775,880,NISE_SSMISF18_20200522.HDFEOS,NISE_SSMISF18_20210115.HDFEOS
882,89,1089,14291,880,NISE_SSMISF18_20200522.HDFEOS,NISE_SSMISF18_20210411.HDFEOS
883,98,975,14177,880,NISE_SSMISF18_20200522.HDFEOS,NISE_SSMISF18_20191021.HDFEOS
884,94,923,14125,880,NISE_SSMISF18_20200522.HDFEOS,NISE_SSMISF18_20200922.HDFEOS
885,98,1764,15889,884,NISE_SSMISF18_20200922.HDFEOS,NISE_SSMISF18_20201023.HDFEOS
886,88,378,13580,880,NISE_SSMISF18_20200522.HDFEOS,NISE_SSMISF18_20210202.HDFEOS
887,93,785,14910,884,NISE_SSMISF18_20200922.HDFEOS,NISE_SSMISF18_20200804.HDFEOS
888,91,633,14758,884,NISE_SSMISF18_20200922.HDFEOS,NISE_SSMISF18_20190925.HDFEOS
889,93,1077,14279,880,NISE_SSMISF18_20200522.HDFEOS,NISE_SSMISF18_20210610.HDFEOS
890,92,2049,16328,889,NISE_SSMISF18_20210610.HDFEOS,NISE_SSMISF18_20200620.HDFEOS
891,90,1766,18094,890,NISE_SSMISF18_20200620.HDFEOS,NISE_SSMISF18_20220110.HDFEOS
